,AUD,BRL,CAD,CHF,CLP,CNY,CZK,DKK,EUR,GBP,HKD,HUF,IDR,ILS,INR,JPY,KRW,MXN,NOK,NZD,PHP,PLN,RUB,SEK,SGD,THB,TRY,TWD,ZAR
1997-11-01,1.5460331321519905,2.593784565972878,1.3387331486280138,0.9782319086322986,541.0156879619661,8.045607408431769,36.27808334717684,5.976217214789912,,0.5741146373207018,6.43223978438285,351.0506649685964,14720.773952754254,3.2331299587412534,97.34472719635072,80.32912015581412,1114.9319898318856,16.878025475915113,7.062855658479834,1.5651473080774503,53.05219955508646,4.319104896889776,63.279452585745744,6.132292984382439,1.334160492917674,37.32909911626638,5.391926010501473,24.41729769199336,9.607033050590173
1997-12-01,1.6220082617577778,2.594159887873882,1.3512909417671655,0.9979588895121799,556.5253031490846,8.050155805824437,37.7935868609535,6.142519029544737,,0.5816590849606695,6.420640267738894,356.14891247996985,20317.4645036909,3.2394433914533587,100.98743770967481,83.02639794191671,1571.6168887765803,16.32769653341866,7.249831848761057,1.6432380046899107,56.79111007013071,4.29769485933421,63.013795517082215,6.315777392325617,1.389178304119516,42.9613421129682,5.462532838202077,24.914219391509384,9.62344040924881
1998-01-01,1.6444345238304066,2.5952700682057133,1.3596729408644488,1.0262818694474853,572.7790892982999,8.007621839912662,37.10803693581974,6.291148022910079,,0.5945751913468402,6.430920634816662,354.5767308150072,37387.40601264738,3.275422245921317,98.34881132565826,83.30996708252304,1763.291506876592,16.095933232858567,7.469348910549471,1.6841197396855772,64.39493814870345,4.190289109454357,62.75823010577605,6.571664408023416,1.4851873003903835,50.56296996420171,5.408211872273358,25.862123503220637,9.705687430809084
1998-02-01,1.6012227773381946,2.6048138253763273,1.3542404740874834,1.018604279160068,568.4286444301871,7.982768888616765,36.10306092565253,6.272998670591719,,0.592506031137928,6.418353717242673,352.0120855509361,30798.09720780408,3.301890775253042,97.928598390022,81.32112022648468,1660.3269379461228,16.455567881831442,7.518364080183783,1.6751232014829354,60.28062776199357,4.127849449940138,62.88767917947965,6.649855785964299,1.408393692973405,43.11172915174127,5.477847116421556,25.26192997460287,9.685758070209145
1998-03-01,1.610839549548929,2.616035286098957,1.3385389877367289,1.0385623767669658,572.2964526581937,7.997097837162411,35.49586627756636,6.3152769773849595,,0.584243889593518,6.420054153461602,352.8013635830549,31718.768600854644,3.3057267237642245,100.12459892328293,82.87816499395376,1525.006304113593,16.440419973560203,7.512554393897275,1.7046177273788279,57.75800406959623,4.018814804008914,63.01642691715506,6.561258821581902,1.3831341318491408,38.30900422202461,5.548331836105027,24.90448322770341,9.716898061041015
1998-04-01,1.654013227348362,2.6319045665228638,1.355316016142564,1.0525106725184321,572.6313763703062,8.018485238887415,35.23328185506221,6.271999151826813,,0.5782034220501185,6.374284785321239,351.4887464575431,24908.50206544996,3.3773049718895116,99.90247798685934,84.78341045040756,1419.8379509988135,16.186227901605015,7.475721902995509,1.7699642234871904,56.77475754504284,3.9516494187479303,63.247175266280294,6.426144572760355,1.3719989928926812,36.38739770919264,5.521332193612498,25.250164615947163,9.827701853710881
1998-05-01,1.7124102554044647,2.6395058920220986,1.36772956484236,1.0375575229348992,572.2413185744676,8.11383024440373,33.97662578235817,6.115945949490691,,0.5889599337140374,6.3786010589430635,346.7113514651941,29523.76027632167,3.3330103962067406,100.32647833418478,86.82642625365449,1441.8699406456858,16.204557752081918,7.418212980436446,1.8207200417088436,57.37009402432642,3.9442966638703383,63.302995841253924,6.3308822851715005,1.409194402172011,35.93544965703801,5.500695102894769,25.752448981206562,9.898397194180083
1998-06-01,1.7926396966894982,2.6571852473295836,1.3871376966240931,1.047880473055491,574.4823888789327,8.240086683892454,34.65357020605687,6.184843184330161,,0.5861691014708648,6.392247718154821,354.6820099487847,38632.33161838029,3.321484093202599,102.48246118914359,90.88196077158483,1444.751436452433,16.668234025745893,7.53330789626605,1.9253306058691724,58.21146762762992,4.004448430435749,63.651493884855995,6.526866801994803,1.4615698429557582,38.74280538058021,5.563910219896224,26.16232540962131,10.430088170572644
1998-07-01,1.7494255015673867,2.6795587572105064,1.4099975465204477,1.0644753226174464,583.3487573301779,8.359279135225716,32.68538087028998,6.220369404329177,,0.5907354304930796,6.399264828904128,358.8152476203127,36757.14006777478,3.326667853395239,100.2317714663065,91.6505160061008,1341.2637591123728,16.53793963972467,7.5936550790410715,1.8954573630883693,60.14420156085768,4.000712131145193,63.99823045758343,6.614476536620197,1.4726054597388631,37.669771454777106,5.539860036340019,26.304094982847666,11.801333439625111
1998-08-01,1.8325118894362988,2.7202680474863334,1.4569563647418375,1.049685581875796,590.3841290407167,8.31193717100161,33.04516224898841,6.180873582814131,,0.5942164114709746,6.430470912746838,366.71513092685814,29629.766352650728,3.3600468907228547,100.44621296916429,94.41457262227256,1357.372556785318,17.055533599499938,7.712604940911987,1.9619265703331046,61.75991798835844,4.1758208979151465,67.10985880252026,6.78623526568478,1.515714917858748,37.931779047341934,5.447613880188995,26.714539284343335,11.817168897535407
1998-09-01,1.8373021760772708,2.7510394039584987,1.4486623987789669,0.9868443402840457,587.0886281097702,8.173966687531069,31.56068563822087,5.873836729431531,,0.5752069369654436,6.429972601995952,363.4902213005208,25944.71974543001,3.4395977116713694,98.34856577457884,87.25284909267494,1415.620736777979,18.53840654633233,7.525885391467028,1.9547265760103456,62.69200102026218,4.171605741288997,104.46068184063147,6.575674366370535,1.4953015442359738,37.00226946183784,5.131799637378176,26.493680947986135,11.292078853843108
1998-10-01,1.7535207655226526,2.774727382826876,1.4683824092454147,0.9421495246626872,575.3070723710431,8.209306155835092,30.156428724527515,5.65064738944363,,0.5717530014015099,6.552276035729219,353.35986536985666,19929.17495702102,3.6485531693578688,95.23345999342132,78.27928511041746,1376.8773675611033,18.208026482785698,7.394604114757585,1.8919388443546725,61.37141418729311,4.0293676815319115,109.80205980527273,6.526483350686697,1.4273010318968309,35.05224380397622,4.919050597813784,25.1709029180984,10.68551315440881
1998-11-01,1.7069014810904954,2.7904579254618014,1.4629910197572864,0.9780191665296797,574.3297223271014,8.266089338864663,30.779677952336826,5.786127676317897,,0.5822573702877158,6.588958021615176,355.64110740746634,18466.14292860091,3.6319786561716096,94.21777611206423,77.89402942501296,1333.9212824792735,17.600583672834876,7.406890142384988,1.8512681652549725,56.306374070814506,3.6935338899031738,107.48202800538206,6.661331089060192,1.4230428188167195,33.6330998921077,4.986576732626117,24.535864530535246,10.421882562195954
1998-12-01,1.7477015477311835,2.80682049713292,1.4696181494879692,0.9599112498349328,582.3278648069723,8.260845114953469,31.118210272670748,5.752777467490146,,0.5772387695668573,6.635169874776063,353.60435008326925,18355.995819418247,3.5820103447105245,96.53711971323808,76.23872132398307,1253.9100463514492,17.04074319031607,7.5289307396360465,1.890618508874686,55.16348014651273,3.9832387610795137,116.8141793346938,6.719384040634877,1.4373169883184995,33.504067051917495,5.025254073497744,24.756564824021744,10.859841675134408
1999-01-01,1.715781580265623,3.4795716781189525,1.4480485324669559,0.9776163590090654,589.7774054780884,8.240196193046398,31.57891099715633,5.827037175999627,0.791770296267552,0.5870451644353921,6.613194103952231,343.9123966476157,20089.877722714813,3.527118419307765,98.73938470098034,73.9070238372962,1219.0995504685843,16.9955960043683,7.380997395216596,1.837029638613074,53.327960520073034,3.996020549415631,120.4611303121341,6.538093717542889,1.459719136297035,33.842518544409565,5.036365451546024,24.95138029026579,10.97362400295903
1999-02-01,1.6916825535587623,4.393309815216673,1.4273230168166544,1.0053537177595917,612.1139785627691,8.216706218348175,34.650579328547586,5.994741536650739,0.819141163879796,0.5951599286167414,6.646005428224265,351.2911816833526,19887.89434626768,3.544912977333489,99.94737951354304,76.57950745290177,1231.0107752678628,16.63220291097982,7.644822825215361,1.8217233088729075,53.91506646331832,4.263488694241377,119.01767425386888,6.652497297614924,1.4780775937655128,34.244515530372325,5.200991457302233,24.952170437798937,11.141050965711091
1999-03-01,1.7194667512336133,4.3202530297295,1.444691388270969,1.0355926008373182,608.8968287932616,8.284165673061676,36.04694894799185,6.156567548856427,0.8433945237835032,0.5966233572231304,6.70655838950651,363.68305586902034,20354.752021078526,3.532934802352166,100.42836435513033,78.7838623920862,1273.8801129091596,16.12375971599861,7.7111469612104635,1.8670573482423396,54.43229599357239,4.398624232642007,119.06365987681093,6.870391716705454,1.51229058606943,34.85062276615689,5.296855473091823,25.952318589825854,11.427190698271191
1999-04-01,1.6962005094469248,3.864726025973292,1.4186013835583575,1.0637144334295388,598.4351519196438,8.385541861193728,36.901910073605805,6.288699461018084,0.8606681552288651,0.6022031989117729,6.779957904057711,366.08996170221366,19853.41260402552,3.57538439847532,101.60302466277723,78.97919004941726,1255.9271781759523,15.560803205350348,7.703673644827081,1.8417721624675925,53.941958593715086,4.461449626381852,122.66473756327912,6.996538139651608,1.5062093102253684,35.275550989671046,5.355896530097379,25.784667456753926,11.329185655657279
1999-05-01,1.6403709621843034,3.829138746210112,1.3914329790343616,1.0731409659549462,601.0872013802983,8.46910430596255,36.869654068748005,6.322412351797878,0.8662636424490571,0.5986463110277258,6.782583081356649,363.08032377129587,18612.235699934914,3.6059971023215294,100.73892861880043,80.50111444367319,1248.6308939595724,15.330616297288216,7.690496604880064,1.8058892846470849,53.31721799611814,4.360103717720868,118.6101641390097,7.085538602659101,1.5021907393852652,34.86092684816094,5.399235001571721,25.607033877384513,11.465649796552919
1999-06-01,1.652082418889916,4.007916799398417,1.3951329197058358,1.0932101321798096,621.4495644994114,8.580305725738935,37.21094341046922,6.455161032275091,0.8871782382042227,0.6068513821989003,6.810910451844552,368.7873561731582,16886.10876840074,3.5709645256919593,101.35982624690365,79.94167375099018,1226.3238150467428,15.52249608702374,7.798703654672327,1.87163173273004,53.0683534743213,4.35745170322201,115.58001311864645,7.12889541306475,1.503539378925695,34.801707038197684,5.461569833120851,25.369477451914136,11.205776529869686
1999-07-01,1.6485646873076896,4.055275398157962,1.4150334691320363,1.105242070522873,640.9581297643923,8.657488739815859,36.53012082408879,6.512773206562782,0.8907831939670267,0.6197688114620467,6.935538955669777,370.03709038396136,16131.827839719363,3.5787314292343386,101.05373891106754,79.80825742233098,1254.4077289490394,15.183791038220253,7.877082895054149,1.8962075095467834,53.706824761222,4.317894409851269,112.83737006091549,7.1399637287240445,1.491321506880659,34.991056616413765,5.453434964333831,25.441513179499832,11.282379423908802
1999-08-01,1.6805766960485222,4.223063496367683,1.4187800426914505,1.0734040632516202,636.6273800216824,8.6093537341318,35.529834833040454,6.337282800541847,0.8707402114318259,0.606682681425804,7.016552406950672,365.21709568749986,18000.122029261973,3.6608357325929006,101.22717597294582,75.46606257335284,1255.6542750350316,15.185126173980338,7.815312051702884,1.8970802173064742,55.043617715304634,4.380166607517194,113.61308265910453,6.987272263835283,1.4800876313875044,35.723953016047815,5.35748235300533,24.91737700454404,11.394402827022372
1999-09-01,1.6757516430907704,4.269200621584387,1.4062217160748742,1.0880933171068412,652.560287300799,8.454867047683614,36.09484499302965,6.396561520110094,0.8825222113598173,0.6019730851007378,7.034397060773631,370.9213538349328,20068.136062302932,3.706971437528399,101.18010935221496,71.71134050445727,1259.6094161708652,15.01886422879715,7.822064786603626,1.9208396828550212,56.300688005771455,4.480642604261376,116.01724042706672,6.94017618118435,1.501516792550708,37.7054365325427,5.286420208255762,24.86925235462233,11.266675870072847
1999-10-01,1.6678778304411481,4.385596993126157,1.407689384793971,1.064093620397037,669.1120515215856,8.469957020104713,35.526028573378355,6.269062311523003,0.8666587044522374,0.5901112466244638,7.0321741494808006,365.70209278402024,17845.296184796687,3.7038007187433246,99.31292960948137,70.6306851448388,1258.772300165504,15.27114681448293,7.711511469124254,1.9502894785834715,56.36660019566285,4.472376489710477,115.74806510874788,6.882038476983487,1.4884825699223647,37.36454622228977,5.137361994711389,24.73267279541585,11.336669504871317
1999-11-01,1.6961853675314866,4.25942832894866,1.400627185551036,1.1107411805060738,674.381540404789,8.560263321989817,36.5309218095181,6.486903434362239,0.8968465129600321,0.6023936947158006,7.091931898695127,373.57675629016427,17165.87389118465,3.6778403798747674,99.01707398285475,70.41610009857732,1231.1052083996947,14.955351749663489,7.864852660232138,1.9582322552281397,56.32059947179246,4.591895730337196,117.03168035931499,7.067595376637398,1.4824629717503157,36.650406966016774,5.247939730792618,24.794999139111617,11.3946896803264
1999-12-01,1.689955247596668,4.042954811778527,1.4046623561302771,1.129366714895863,664.9205469980898,8.569775940879458,37.00876665893114,6.632482102563079,0.9138934902012513,0.6043927648780381,7.129449224741211,377.87072461228803,17070.424794118764,3.649120850169167,100.82671514554646,69.09723160919656,1192.3391742014762,14.796011840666653,7.940994010072845,1.9764644926560293,56.6561348560373,4.464174802173323,117.7584009934291,7.174404274534106,1.4847308365755802,35.9798788942945,5.250077567026506,24.847650917544293,11.375926778653097
2000-01-01,1.646874480959833,3.9444206247882603,1.3885403461141963,1.1345971523439118,644.7075405434407,8.483107278716263,36.31223601699248,6.643877490155784,0.9138174342855531,0.5999733241137073,7.201442392409685,373.32569272373075,17190.30054586384,3.602233712642661,101.28235102425438,71.04968046513282,1183.507270511318,14.745703695054615,7.923711654101113,1.9528286285125467,56.16164171353229,4.328936393651278,121.40319453991776,7.254853289118392,1.481986708685407,35.18818313722206,5.19284841766153,24.35978528289015,11.241363400934382
2000-02-01,1.7277825008591914,3.900138109421033,1.3899068542627526,1.16980064170215,635.5164925211088,8.42260488919795,37.25070750159652,6.847807971745266,0.9444984652107458,0.6174493568535104,7.246899040766262,384.11609793115224,17602.150174335813,3.588110690329898,102.26222954376647,74.51424436529616,1185.8135415127858,14.650373303448085,8.159807771515897,2.0526741505457764,56.546791145711545,4.361191181316562,123.17434271642861,7.403138712407879,1.5075367273624403,35.56675256071736,5.211932755096572,24.084586687007942,11.703071760690568
2000-03-01,1.788785446709024,3.8501287599352962,1.4001411379122464,1.2018775553942542,627.0583697043065,8.612112225494005,38.1701109862621,6.994792517047792,0.9676487137842078,0.6288211780221387,7.337330071504144,393.4456860389749,17983.494949933043,3.5874447505923412,102.09820721840946,73.19176220433943,1175.3468645413852,14.4569153268299,8.390696265457482,2.0685540390869077,57.527333534177565,4.300390111123919,122.24248377744382,7.470184496246985,1.5376776186768957,36.05382519413948,5.255132466569092,24.68866329721928,11.946532986142067
2000-04-01,1.8160103982013542,3.8938382444148094,1.4129437336689363,1.200433026581572,627.583915942891,8.66896098853887,39.68024964063048,7.119376541022264,0.9849525226061121,0.625197851775726,7.344445397673001,399.7052765728541,18637.779436834477,3.6024974687394966,101.34200932411422,72.24946319989382,1174.6910957388457,14.505603751904196,8.569291968023915,2.037589859912682,57.75944367263483,4.436843279676705,121.80704716123564,7.503280671634776,1.5321191808252577,36.268880265445766,5.279794439802895,24.332590701564374,12.080744344489009
2000-05-01,1.8700073109869628,4.029807678532497,1.4345819296014692,1.242645915509748,643.7216322670173,8.73002611983132,41.84338065459526,7.421607273282427,1.029481211600419,0.6553271059385157,7.365211746409435,416.91350548627497,19969.772014729795,3.6768227159906353,101.76625808631114,74.05859918279334,1194.113774993211,14.673716926201175,9.004849589738544,2.1455377318729427,58.539873377579035,4.68578707980297,118.67143770256337,7.792884549647033,1.5550848116523142,37.19525943494195,5.355572933109636,24.4075613378903,12.80332725216265
2000-06-01,1.822336113380219,3.9982845356766994,1.415199296207522,1.190272928362163,655.6201582347048,8.855263718918446,39.3477426830686,7.110274160463896,0.9843849184907802,0.657920685588857,7.43413844100549,399.39068951298026,20583.349007017943,3.6468590505999328,103.50612533514904,73.30147115439961,1190.3927630025278,15.11112962907333,8.637675303857081,2.1574149768708892,59.79735257715206,4.574058310364585,116.05010829026536,7.5410113918465305,1.5613828862153147,37.42662396628384,5.333024707406065,24.625317184523283,12.581176680152915
2000-07-01,1.8329938941647155,3.921129272825696,1.4150126477283762,1.1968815672844848,672.3872524270405,8.931582571308407,39.11050586808025,7.229200012702552,0.9957457489989517,0.6619664133265394,7.463788179106594,400.6440274185711,21648.617083086836,3.629722938750088,103.24781657433826,74.85084996483813,1185.4808073443335,14.580718578445822,8.715885759861525,2.1992019071892424,61.981529780416615,4.473633874478837,112.6813159685485,7.756534096242495,1.5685873139421158,38.60776523283231,5.3295878040049,24.924218923626825,12.433253634244137
2000-08-01,1.847178349666599,3.8950179538660383,1.420895445423274,1.24755711472684,680.83585269265,8.878888410397511,40.261354009844155,7.517603153078153,1.0341391532610469,0.6702941652907343,7.4858059920998805,415.0172181339411,19457.06058447014,3.617124939178078,105.83027670500014,74.74624053755917,1178.6811451080362,14.2189452212385,8.96941716675033,2.2649268521707913,62.52233771538912,4.524783173853489,111.13098876500206,8.045030118434997,1.5411626364606816,38.969643417918086,5.366067834222353,24.958891054562393,12.511599392311254
2000-09-01,1.9401721847528017,3.971022163166615,1.4259152946508535,1.2782249005017456,698.6517329728823,8.749217632094467,42.149437547911894,7.79988513043085,1.072936064241531,0.6951605037369126,7.523829600296639,430.8613171451626,20258.231728503342,3.6472031498168285,106.59992383528777,74.29200929853518,1172.7635991160487,14.261635460112592,9.18254179625577,2.420783489800515,63.85632623212722,4.638517318891421,110.50286658196855,8.362254246401582,1.5653109672601164,39.98703058754782,5.378166192103576,24.832851521641462,12.889940518809045
2000-10-01,2.029617716043018,4.059723553684985,1.450473550225473,1.2908814363298173,698.0372518149064,8.76314656434547,42.59019535537178,7.927224023247347,1.0955243116038882,0.6880123826192042,7.535857493365056,437.9238266452259,21033.427814710063,3.6935303989663457,106.66447257345597,75.54462808284859,1188.3910218092838,14.471819600055658,9.353928543569623,2.524841852278701,66.84633298266235,4.760988362468264,108.68674499664118,8.622436659153204,1.5784600279502154,41.52777842388473,5.331667438394822,25.377055124272935,13.439991844373104
2000-11-01,2.0417140783579844,4.1964445384768565,1.475432398943424,1.2912142885351396,704.3709645522474,8.740742335860762,41.883752500359925,7.923591516314194,1.0922925220681619,0.6989838859280978,7.53246581213529,436.81564818854,21577.062038013024,3.700154522114565,107.47290426787403,76.18679695279509,1224.7068344790719,14.35692648623253,9.286035694072654,2.535322309149686,68.38296545242454,4.667071298560789,106.88727410830249,8.722983124528863,1.5722171012735027,42.01096503329564,5.190758443297928,25.628751214152867,13.78030078963134
2000-12-01,1.9370266096077564,4.202184579577369,1.45416044147443,1.2268275769638959,703.2099499119399,8.726784063477982,40.21923008607264,7.566779373004174,1.0379341007161533,0.6814918226572316,7.547466995671947,417.20339765969544,21396.668753859758,3.6719360677665427,108.30098467874934,78.38046488518238,1282.8161854539812,14.084938928435223,9.023442066672594,2.3526258829512745,68.01885388872516,4.402165161978407,105.69596705311133,8.365272370273594,1.558899180927922,41.386524339672285,5.013977253121852,26.45121068120817,13.670314119302732
2001-01-01,1.9116663672652343,4.185937326181272,1.4508207626116008,1.1929616563180816,700.9727969415768,8.69365020684151,38.16686252774375,7.298650814573529,1.003074551093405,0.6826350373062628,7.6059185535524705,395.15278408569765,21464.608251051708,3.754420342129671,108.73866610565375,82.3131250011899,1335.5180351532858,14.582409438863644,8.723583602961769,2.276553715864591,69.39445217124036,4.19233646246294,104.96151815141306,8.273903864757253,1.5642484113868538,41.6148115483215,4.882161617381408,26.200171608171594,13.833980999923593
2001-02-01,1.9843490534906283,4.284804798812018,1.4670862314574642,1.2262945907638025,696.0695726139184,8.719106825882875,38.44845413960638,7.402923846930263,1.0221210648764831,0.6949918621155373,7.7056559473808175,399.6044420764997,21787.65584192608,3.7721748434050517,109.61650484398898,82.14473877618371,1313.5692683388997,14.5493349821927,8.827489716376501,2.3289834866592836,65.84459198302044,4.181624539386467,103.88577239255284,8.511955646729215,1.5795197375667853,41.06257244722123,5.444914355888623,26.504945024979527,13.907051627230933
2001-03-01,2.10215103173441,4.46472854433684,1.501217948412571,1.2429001572704734,724.75391668484,8.792194057059005,38.89839042381627,7.483555001874396,1.0326454021914089,0.6989094394565668,7.713184594944752,403.00249129842314,22773.61318331574,3.8147447280887095,109.61104223040508,86.11562742898943,1346.2052724779408,14.363984068959402,8.88179862442039,2.416906222962658,66.23630197636919,4.14328999818786,102.51650857182972,8.711402441482495,1.6051669393111636,42.36877550587237,6.489495969535759,26.857573314488736,13.95744926622126
2001-04-01,2.121436373450026,4.677304866405556,1.4954197710780541,1.2636268805223136,737.6850305858901,8.809046268637404,39.73675003361028,7.62341904755764,1.0507064740385685,0.7019354575128449,7.702922769916997,410.1420518426998,24999.5758755409,3.804918308548973,109.69761668838211,88.20799347649194,1381.6641606727646,13.950190452064561,9.001624966232825,2.4969405447357613,68.85663516252984,4.081928961328965,101.71148000295527,8.829980692218443,1.643767816822384,43.7486860390449,7.417877926133958,27.014503081161003,14.306477172840316
2001-05-01,2.0482094956107755,4.902976622861289,1.4746586555052335,1.2912013069798836,745.0258350113255,8.893512087332253,40.2118742914507,7.770102517402683,1.0720164751990924,0.7051058155415489,7.757752127453859,403.34469940114474,24938.51752125296,3.7742384249552825,109.76783302087165,87.16071196907777,1359.350196971526,13.676028475283676,9.04526431411641,2.4111765651275245,69.48200948239696,4.01682063850359,100.98280277913294,8.90946376466065,1.6594879358081192,43.81385001938691,6.671394764426218,27.41761965385476,14.123105041236471
2001-06-01,2.0539063634969863,5.053049851042934,1.459320559426492,1.3135161922837078,760.1700432506633,9.016497115754582,40.37145383836225,7.972961239482065,1.0985615727993356,0.7175081320155691,7.770849064078709,394.6970371384563,24752.35449112462,3.7916487189691273,108.71305917460987,87.73444532760148,1355.5139010849161,13.590589523160153,9.214004177124997,2.4527903501511203,70.3790343988842,4.0171758494348015,99.8703952905979,9.344626227959395,1.6740881444193503,43.815805342371874,6.9399154541113885,28.32299924096,14.222968810291295
2001-07-01,2.0750868483329863,5.161576365495641,1.465375833146423,1.293649802193144,809.2943158894977,9.036188648727734,39.39708774614223,7.911677180787823,1.0884445330704577,0.7138056649704336,7.73902209980755,393.29588125096785,22876.95027812012,3.792902224238281,107.31373856220694,89.54851380640132,1357.3852563849432,13.677797243811293,9.271661001330694,2.476335889779265,72.10089448154224,4.235186345608318,99.49412198397435,9.351539955285148,1.6669525918698007,44.047669749282484,7.362704928085003,28.749848445172336,14.366437317747227
2001-08-01,2.0122101261606122,5.218456617755611,1.4747532649667512,1.2427052793898086,823.9337567128887,9.027249640697114,37.97909884365726,7.55585980242058,1.0411164663716506,0.6995145722519549,7.779172668418743,380.12423541223774,18901.497271342436,3.8148483983520225,106.58779201440393,87.00856670921512,1333.7687221186586,13.552832817659983,8.966318481089072,2.345858734803317,70.33989830149991,4.3081086981877865,99.91965201615271,8.961811931012058,1.6103823609060939,43.36784657784346,7.576698658085675,28.426819834663842,14.682957084011884
2001-09-01,2.090156466631878,5.562736427764236,1.5048105332830426,1.2139087826241455,830.8180154690477,8.986877748861536,38.18455428475735,7.4719631652389324,1.0308440912395915,0.6884784185589363,7.816237891894776,382.3823318072774,19888.559142496117,3.9026372609571873,108.48160079395917,85.68294951571447,1351.9021418663983,13.86967892843707,8.793703135855996,2.4117211010181494,69.48297710241349,4.2874070135421825,100.05561599611312,9.166966140404856,1.6084816558144457,42.89757680435854,7.55860818284626,28.408874926584126,15.278300009587333
2001-10-01,2.083831165483064,5.639418736984556,1.510754426525485,1.2095427159270375,859.5034445651112,8.92984672330908,37.498780124470855,7.471349416838522,1.0323798583201318,0.6924037411630107,7.789935352718459,380.92522731404944,21399.9812017342,3.8825757659961493,108.26788050173853,87.04982221139734,1354.9931193529465,13.737935541731526,8.812151479746245,2.4314394112688418,69.81612603484501,4.170809190338903,98.99765094218989,9.106562547267439,1.6617854377891506,43.33197539825127,7.730346010087266,27.86028886506788,16.368092811032458
2001-11-01,2.0271021614078135,5.187961952265215,1.5427525768826735,1.2191586184129024,835.4686046687289,8.932711875904019,37.90684318755879,7.635918796473166,1.051679618198132,0.6984278458159449,7.78688380271878,381.9917097608835,21958.69666974794,3.8276977990573853,107.11747512937323,88.08661080890414,1339.1957573888299,13.4500519955927,8.887552692807471,2.4084904150342603,69.87311548890825,4.120700168791418,98.36678919912897,9.12070009856871,1.6810527244859799,43.06861085548969,7.020195531263129,28.102724810569935,17.103264665852553
2001-12-01,2.024990424577656,4.7698606654277524,1.5191075901745315,1.2152809977757293,810.2180020376446,8.888564853739663,36.74967454623074,7.54038395943566,1.0381026637684372,0.6934071497772956,7.950346271847093,372.2337546644459,21436.427862937722,3.8507136576231558,107.19764709400148,91.45544527435271,1341.3680964390467,13.298520456911085,8.865364780614863,2.3982627280089557,69.15923772168131,4.016784824787862,97.39369900216711,9.037311418437474,1.68508312105355,42.50412260452931,6.468670366798932,28.65236780675092,20.138165634982478
2002-01-01,2.0144517496963372,4.786523160295442,1.5414048262239837,1.2272027999038593,810.4516024783024,8.88181542041248,36.06615249664886,7.627053202816584,1.0499492649923285,0.7001946292218453,7.96834366012518,366.8865451965449,20728.503874149388,4.053051961684267,108.84314916682858,95.67740239599935,1362.732958640095,13.198356290820684,8.887122309354377,2.347076809980921,68.55744273066564,4.042361949606869,95.86924143202909,8.983181517410692,1.6935123044074907,42.618063411456276,5.795465712906721,28.875280972413368,19.838223970094973
2002-02-01,2.0319383571842824,4.87219984639863,1.5337735478660481,1.2556732070736216,827.6749316978899,8.81991243949005,36.422021343662806,7.709269341109578,1.0683836535679196,0.7059074830144225,7.980637494329466,369.9029690595578,20283.822190136576,4.143613235219936,110.31396403870399,97.17199675277467,1364.5687317426823,13.179157459179057,8.890953535150635,2.385130530355961,68.74057598418784,4.176453429662707,96.18691030010768,9.102294956294445,1.6883544725949196,42.537253103074256,5.669037142167034,28.67811761121897,19.493497958176068
2002-03-01,1.9925919904017837,4.723486281247162,1.523018779363308,1.2459577881080808,808.9529265898842,8.986785989535957,35.92981734605528,7.65431299127152,1.0613772501655625,0.7080400985667169,8.003237118451828,368.62985715541424,19614.848640459706,4.153110229902837,110.56909621871311,95.82086978499537,1367.4587442564562,13.149197898754615,8.770781905256433,2.3232490027304036,68.58625207107066,4.147690468873619,96.49691360990843,8.88751434801829,1.6970545684186213,42.255101985286835,5.634030320334747,29.283566943139416,19.463178079588168
2002-04-01,1.958376248874616,4.659478965174524,1.5168674194156944,1.2263422097669867,795.2607571497637,9.064370884219441,34.54304881143857,7.589821279846655,1.0504276174134235,0.6983203182081739,8.080104327257938,359.7618167741819,18834.84041742677,4.23842671570601,111.36026014822428,95.97015080608853,1361.9669534815714,13.224472364229916,8.60217502560869,2.2723913248481193,68.77991220158377,4.067733499436424,96.27195775851926,8.872002218381299,1.7051179662087905,42.272761817322404,5.3968921487061525,29.06006267490552,18.48884097374465
2002-05-01,1.9020327079374113,4.970450780137581,1.4834731567045623,1.176216802716873,798.3121295955685,9.091415300345965,33.623309353464116,7.332215076347354,1.012950461621504,0.6885003553135559,8.10165127213062,347.7710365408583,18037.28836765638,4.272910766572423,110.83451833889391,92.32670574505437,1299.1704251548515,13.71541493319397,8.16821437630349,2.180204590120113,67.14879318683867,4.061612033100344,94.90250998236588,8.647764754744038,1.6728722563502718,41.62277455881385,5.677048747478513,28.82387982748766,16.931674512300347
2002-06-01,1.8317879367149976,5.418939076362595,1.4641494266620838,1.1415112158824046,824.0611574479348,9.179150272521634,32.16390374449734,7.030654120777019,0.973104483237144,0.6764782148240969,8.116979835867367,334.28135262525495,17340.122426402853,4.261938470331425,109.87701872204386,90.36207729812611,1260.4977082973048,14.013200405918804,7.735077833071936,2.046811109693148,67.87005226098954,4.058106459970561,94.92171290859405,8.219408118065163,1.6584104981614478,41.116118973832144,6.185828136262119,28.35898005095005,16.71695293349118
